title,variant,price,imgUrl,link,l1,l2,l3,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
DREJEW 精致圆形耳钉 - 时尚优雅,银色-55毫米,1.5,https://cf.shopee.vn/file/cn-11134207-7ras8-mdmlllz25a9z79,http://shopee.vn/product/635064195/42364021783,时尚配饰,耳环,,IVCN2026071620786,271156245141,https://detail.1688.com/offer/1027471751765.html?spm=a26352.b28411319/2508.0.0,1.5,2026/7/21,42364021783,,,1
Tagi. Imagine Love 拼布棒球帽。心形拼布棒球帽。,想象一下豹子,12,https://cf.shopee.co.th/file/sg-11134201-824j0-mesgnyifbi8771,http://shopee.co.th/product/1451874365/42370026466,时尚配饰,帽子和鸭舌帽,,IVCN2026071620788,306636497336,https://detail.1688.com/offer/1009017930920.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,12,2026/7/21,42370026466,,,1
925纯银莫桑石吊坠，6毫米，光泽浓郁而精致。,目前,14,https://cf.shopee.com.br/file/br-11134207-820ld-mp5is8y76328be,http://shopee.com.br/product/340468765/42381289132,时尚配饰,耳环,,IVCN202607213351,366023180322,https://detail.1688.com/offer/899949265407.html?spm=a26352.b28411319/2508.0.0,14,2026/7/21,42381289132,,,1
【夏季特惠】ANNA 时尚猫眼太阳镜，防眩光和紫外线防护镜片 TRCP1,全黑,19.5,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9pclzajsei616,http://shopee.vn/product/108341566/42400700376,时尚配饰,眼镜,太阳镜,IVCN2026071620790,265055342515,https://detail.1688.com/offer/898872465411.html?spm=a26352.b28411319.offerlist.17.1fda1e620Qy8fX,19.5,2026/7/21,42400700376,,,1
OLEVS 男士原装防水石英不锈钢木质夜光商务奢华腕表 3645,棕色的,87.5,https://cf.shopee.com.my/file/cn-11134207-820l4-mpk7ub9jtogd74,http://shopee.com.my/product/56027601/42407969758,手表,男士手表,,IVCN202607213353,292509709669,https://detail.1688.com/offer/978939485793.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,87.5,2026/7/21,42407969758,,,1
DREJEW 彩色天然石海星手链 海滩度假风 高端百搭手饰,一个,2.64,https://cf.shopee.vn/file/cn-11134207-7ras8-mcacvkao4yp847,http://shopee.vn/product/635064195/42452779151,时尚配饰,手镯和手链,,IVCN202607095821,167237584984,https://detail.1688.com/offer/948982828200.html?spm=a26352.b28411319/2508.0.0.43cf1e62EZtWAn,5.5,2026/7/21,42452779151,,,1
LILYEYEWEAR 男女通用猫眼眼镜，采用优质塑料镜框搭配金属镜腿，设计时尚现代 23112KOR,HD23112KOR-浅棕色,18,https://cf.shopee.vn/file/vn-11134207-7ras8-mb67pgx641js32,http://shopee.vn/product/230940122/42455132056,时尚配饰,眼镜,镜框和眼镜,IVCN2026071620792,280433260056,https://detail.1688.com/offer/916303015920.html?spm=a26352.b28411319/2508.0.0,18,2026/7/21,42455132056,,,2
LILYEYEWEAR 男女通用猫眼眼镜，采用优质塑料镜框搭配金属镜腿，设计时尚现代 23112KOR,HD23112KOR-白色,24,https://cf.shopee.vn/file/vn-11134207-7ras8-mb67pdkh0nvbdb,http://shopee.vn/product/230940122/42455132056,时尚配饰,眼镜,镜框和眼镜,IVCN2026071620792,280433260055,https://detail.1688.com/offer/875140432943.html?spm=a26352.b28411319/2508.0.0,24,2026/7/21,42455132056,,,2
SEEMELO 男女通用大框 UV400 防护太阳镜,黑-1,5.5,https://cf.shopee.com.my/file/cn-11134207-7ras8-m9zprdc2suk2cc,http://shopee.com.my/product/1391205474/42501551518,时尚配饰,眼镜,太阳镜,IVCN2026071620795,305126671512,https://detail.1688.com/offer/793663663726.html?spm=a26352.b28411319/2508.0.0,5.5,2026/7/21,42501551518,,,1
ELGINI E16276 时尚帽子,白天鹅,3.1,https://cf.shopee.com.my/file/sg-11134201-7rdvp-mc66wf0o1d4we7,http://shopee.com.my/product/343537397/42508451808,时尚配饰,帽子和鸭舌帽,,IVCN2026071620797,260713044556,https://detail.1688.com/offer/631183557399.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,3.1,2026/7/21,42508451808,,,2
ELGINI E16276 时尚帽子,棉花糖,3.1,https://cf.shopee.com.my/file/sg-11134201-7rdwi-mc66wdgcbt1f0b,http://shopee.com.my/product/343537397/42508451808,时尚配饰,帽子和鸭舌帽,,IVCN2026071620797,260713044554,https://detail.1688.com/offer/631183557399.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,3.1,2026/7/21,42508451808,,,2
【新品】MOFT Snap Duo 表带，适用于 iWatch，兼容 38/40/41/42/44/45/46/49 毫米表带,黑色+白色，42,10.8,https://cf.shopee.ph/file/cn-11134207-820l4-mplyumke24991d,http://shopee.ph/product/405916503/42515680099,手表,手表配件,肩带,IVCN2026071620800,258809887166,https://detail.1688.com/offer/1034755365925.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,10.8,2026/7/21,42515680099,,,1
正品卡西欧男士金属表带手表 MTP-1302DA（哑光表盘）- Anh Khue 品牌,MTP-1302DA-7AVDF,16.85,https://cf.shopee.vn/file/vn-11134207-820l4-me9jph6wui9w80,http://shopee.vn/product/51586134/42517558612,手表,男士手表,,IVCN202607213355,266447441710,https://detail.1688.com/offer/1004590533959.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,16.85,2026/7/21,42517558612,,,2
正品卡西欧男士金属表带手表 MTP-1302DA（哑光表盘）- Anh Khue 品牌,MTP-1302DA-2A2VDF,16.85,https://cf.shopee.vn/file/vn-11134207-820l4-me9jnsoge6f7dd,http://shopee.vn/product/51586134/42517558612,手表,男士手表,,IVCN202607213355,266447441708,https://detail.1688.com/offer/1004590533959.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,16.85,2026/7/21,42517558612,,,2
正品卡西欧男士金属表带手表 MTP-1302DA（哑光表盘）- Anh Khue 品牌,MTP-1302DA-2A1VDF,16.85,https://cf.shopee.vn/file/vn-11134207-820l4-me9jlpg6ze2o0f,http://shopee.vn/product/51586134/42517558612,手表,男士手表,,IVCN2026071620802,266447441707,https://detail.1688.com/offer/1004590533959.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,16.85,2026/7/21,42517558612,,,1
女士腕表，镶嵌蛋白石猫眼石，高端、优雅、奢华时尚风格。,银粉色脸,15.5,https://cf.shopee.vn/file/vn-11134207-820l4-mf8h8dzkjxfu15,http://shopee.vn/product/83270764/42522316091,手表,女士手表,,IVCN2026071620804,208734526869,https://detail.1688.com/offer/866692754066.html?spm=a26352.b28411319.offerlist.7.5cde1e625aMyew,15.5,2026/7/21,42522316091,,,2
女士腕表，镶嵌蛋白石猫眼石，高端、优雅、奢华时尚风格。,银面,15.5,https://cf.shopee.vn/file/vn-11134207-820l4-mf8h887cbw9687,http://shopee.vn/product/83270764/42522316091,手表,女士手表,,IVCN2026071620804,208734526868,https://detail.1688.com/offer/866692754066.html?spm=a26352.b28411319.offerlist.7.5cde1e625aMyew,15.5,2026/7/21,42522316091,,,2
女士水滴形耳钉，925纯银,女士水滴形耳钉，925纯银,31.3,https://cf.shopee.com.br/file/br-11134207-820l8-mq6hug33dmv54a,http://shopee.com.br/product/340468765/42532234124,时尚配饰,耳环,,IVCN202607213358,321150595067,https://detail.1688.com/offer/666746218598.html?spm=a26352.b28411319/2508.0.0,31.3,2026/7/21,42532234124,,,1
Sunnies Studios 菲比光学镜架（男女款，可免费更换镜片度数）,谭,9.5,https://cf.shopee.ph/file/ph-11134207-7rasd-m9lfpb6gea318c,http://shopee.ph/product/126213861/42550315236,时尚配饰,眼镜,镜框和眼镜,IVCN202607213360,280024918850,https://detail.1688.com/offer/911231761068.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i36&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,9.5,2026/7/21,42550315236,,,1
原装高级经典方形太阳镜，时尚潮流，复古风范，UV400防护，男女皆宜。,黑色渐变,12,https://cf.shopee.com.br/file/br-11134207-7r98o-mbqwcc56lhspf5,http://shopee.com.br/product/1009389128/42557088408,时尚配饰,眼镜,太阳镜,IVCN2026071620807,275610971301,https://detail.1688.com/offer/732730283866.html?spm=a26352.b28411319/2508.0.0,12,2026/7/21,42557088408,,,2
原装高级经典方形太阳镜，时尚潮流，复古风范，UV400防护，男女皆宜。,哑光黑,7.5,https://cf.shopee.com.br/file/br-11134207-7r98o-mbqwcc56k389e5,http://shopee.com.br/product/1009389128/42557088408,时尚配饰,眼镜,太阳镜,IVCN2026071620807,275610971300,https://detail.1688.com/offer/773668684393.html?spm=a26352.b28411319.offerlist.139.5f0c1e62mhuEKe,7.5,2026/7/21,42557088408,,,2
DREJEW 银金锆石珍珠烟花造型前后时尚耳环，女士款,银,0.81,https://cf.shopee.vn/file/sg-11134201-7rdx5-mbqjcyze2d728e,http://shopee.vn/product/635064195/42557181290,时尚配饰,耳环,,IVCN2026071620810,270607745204,https://detail.1688.com/offer/1038057280245.html?spm=a26352.b28411319/2508.0.0,7,2026/7/21,42557181290,,,1
WAH CHAN S925 意大利银手链 - 钻石切割缆绳款 N2B00012,金子,16.5,https://cf.shopee.com.my/file/my-11134207-820l8-mp4s5mb04pvw58,http://shopee.com.my/product/514898367/42563235263,时尚配饰,手镯和手链,,IVCN2026071620812,157913751597,https://detail.1688.com/offer/968138865452.html?spm=a26352.b28411319/2508.0.0,16.5,2026/7/21,42563235263,,,1
Bao Tin Manh Hai 出品的 10K 金手链，饰有闪亮的多面珠子 PYLTV10KD0-510014,PYLTV10KD0-510014,6.3,https://cf.shopee.vn/file/vn-11134207-820l4-mhsqng4v34ee44,http://shopee.vn/product/608124597/42612772679,时尚配饰,手镯和手链,,IVCN202607213362,316136746363,https://detail.1688.com/offer/888500959659.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,6.3,2026/7/21,42612772679,,,1
卡西欧 LTP-1302D 女士手表，圆形表盘，金属表带，正品，5 ATM 防水。,白脸,37,https://cf.shopee.vn/file/vn-11134207-7ras8-mdu2dqbg8g8fb5,http://shopee.vn/product/366631286/42614979837,手表,女士手表,,IVCN202607213364,301241054832,https://detail.1688.com/offer/890989224369.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,37,2026/7/21,42614979837,,,1
圆形珍珠耳钉，法式风格。,白色的,2.82,https://cf.shopee.vn/file/cn-11134207-820l4-meeg1iasucqt2a,http://shopee.vn/product/635064195/42618090335,时尚配饰,耳环,,IVCN202607095802,266488349211,https://detail.1688.com/offer/877332049076.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,17.85,2026/7/21,42618090335,,,1
Sunnies Studios 光学镜架 Noah（男女款眼镜，可免费更换镜片度数）,箔,25,https://cf.shopee.ph/file/ph-11134207-7rask-m9pcru0pez65de,http://shopee.ph/product/126213861/42650287214,时尚配饰,眼镜,镜框和眼镜,IVCN2026071620814,275022416266,https://detail.1688.com/offer/989754121164.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,25,2026/7/21,42650287214,,,1
NEAU Luna 全覆盖防晒手套，99% 紫外线防护，露指设计，酷炫摩托车臂套 HA105,浅灰色,12.8,https://cf.shopee.vn/file/vn-11134207-7ras8-mboytx95m6ayaa,http://shopee.vn/product/1427426148/42656998811,时尚配饰,手套,,IVCN2026071620816,270594159898,https://detail.1688.com/offer/1032266273242.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i18&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,12.8,2026/7/21,42656998811,,,2
NEAU Luna 全覆盖防晒手套，99% 紫外线防护，露指设计，酷炫摩托车臂套 HA105,黑色的,12.8,https://cf.shopee.vn/file/vn-11134207-7ras8-mboysyfal3m6a2,http://shopee.vn/product/1427426148/42656998811,时尚配饰,手套,,IVCN2026071620816,270594159897,https://detail.1688.com/offer/1032266273242.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i18&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,12.8,2026/7/21,42656998811,,,2
LYN - Nadia Bangle (LL25MJW001),白色的,4.5,https://cf.shopee.co.th/file/th-11134275-7ra0p-mdj0qkxzs8gje7,http://shopee.co.th/product/1587273017/42663738786,时尚配饰,手镯和手链,,IVCN2026071620819,119545813334,https://detail.1688.com/offer/930440386440.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,4.5,2026/7/21,42663738786,,,1
Mc Jeans 渔夫帽，男女通用牛仔帽，饰有 MC 标志贴片。M10Z222,深色水洗牛仔布,8.5,https://cf.shopee.co.th/file/th-11134207-81ztk-mejkwtzznj7q13,http://shopee.co.th/product/33941930/42665134369,时尚配饰,帽子和鸭舌帽,,IVCN2026071620821,281251856517,https://detail.1688.com/offer/899030552669.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,8.5,2026/7/21,42665134369,,,1
DREJEW 出品的独特金属戒指和手镯，用途广泛。,钱,2.93,https://cf.shopee.co.th/file/cn-11134207-820l4-mecuuxg0qzuq2a,http://shopee.co.th/product/635079405/42768667463,时尚配饰,戒指,,IVCN2026071620823,281531381646,https://detail.1688.com/offer/853023323550.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23down-th.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,6.5,2026/7/21,42768667463,,,1
Beneunder BM714，UPF100+ 女士宽檐渔夫帽，防水可折叠，超轻 68 克，透气速干，可水洗，5A 抗菌，防紫外线帽,布朗，F,60,https://cf.shopee.com.my/file/cn-11134207-820l4-mg32agyk074fb6,http://shopee.com.my/product/1599886913/42775246808,时尚配饰,帽子和鸭舌帽,,IVCN2026071620825,297046521875,https://detail.1688.com/offer/1033235786970.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i48&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,60,2026/7/21,42775246808,,,1
雷朋 DADDY-O-RB2016 601/31,雷朋 DADDY-O-RB2016 601/31,5.5,https://cf.shopee.com.my/file/sg-11134201-8259z-mq741sd18j5u19,http://shopee.com.my/product/423789993/42879893326,时尚配饰,眼镜,太阳镜,IVCN2026071620827,320753651160,https://detail.1688.com/offer/876626358255.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,5.5,2026/7/21,42879893326,,,1
尼龙绳项链，配4.4毫米莫桑石心形吊坠，925纯银,尼龙绳项链，配4.4毫米莫桑石心形吊坠，925纯银,8.9,https://cf.shopee.com.br/file/br-11134207-820ma-mpv1aay16akge7,http://shopee.com.br/product/340468765/42881968314,时尚配饰,项链,,IVCN202607213366,446107286440,https://detail.1688.com/offer/876071307624.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7813598e983f4de18b4c9d1f2b0b6fe5&sessionid=ef1bdbc01911efe5f9a3c7e0e820668e,8.9,2026/7/21,42881968314,,,1
GEDI 高端、轻巧、奢华、高性价比、珍珠母贝、小巧精致、防水石英女表 62001,蓝色的,17.41,https://cf.shopee.vn/file/cn-11134207-7ras8-maf65m4umf3xba,http://shopee.vn/product/453025685/42902791250,手表,女士手表,,IVCN2026071620829,300229852306,https://detail.1688.com/offer/972619689041.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,38,2026/7/21,42902791250,,,1
HADADA 精致纤细腰带，1厘米宽，多种优雅青春色彩可选 DV510,是,3.4,https://cf.shopee.vn/file/vn-11134207-7ras8-mal94zibpsqp13,http://shopee.vn/product/887610166/42903260551,时尚配饰,腰带,,IVCN2026071620831,168948741335,https://detail.1688.com/offer/936536697095.html?spm=a26352.b28411319/2508.0.0,12,2026/7/21,42903260551,,,2
HADADA 精致纤细腰带，1厘米宽，多种优雅青春色彩可选 DV510,棕黄色,3.47,https://cf.shopee.vn/file/vn-11134207-7ras8-mal94zibsm1863,http://shopee.vn/product/887610166/42903260551,时尚配饰,腰带,,IVCN2026071620831,168948741334,https://detail.1688.com/offer/936536697095.html?spm=a26352.b28411319/2508.0.0,12,2026/7/21,42903260551,,,2
LILYEYEWEAR 男女款椭圆形眼镜，采用优质耐用金属制成，设计时尚，颜色新潮 (023KOR)。,HN023KOR - 粉色,12.59,https://cf.shopee.vn/file/vn-11134207-7ras8-mbqi1zb9i40l57,http://shopee.vn/product/230940122/42904221547,时尚配饰,眼镜,镜框和眼镜,IVCN2026071620834,253511975313,https://detail.1688.com/offer/648511781829.html?spm=a26352.b28411319.offerlist.20.1df01e62inReq4,17,2026/7/21,42904221547,,,2
LILYEYEWEAR 男女款椭圆形眼镜，采用优质耐用金属制成，设计时尚，颜色新潮 (023KOR)。,HN023KOR - 白色,17,https://cf.shopee.vn/file/vn-11134207-7ras8-mbqi21fue1ziec,http://shopee.vn/product/230940122/42904221547,时尚配饰,眼镜,镜框和眼镜,IVCN2026071620834,253511975314,https://detail.1688.com/offer/648511781829.html?spm=a26352.b28411319.offerlist.20.1df01e62inReq4,17,2026/7/21,42904221547,,,2
潘多拉银心形吊坠 - 镌刻着爱的字样,潘多拉银心形吊坠 - 镌刻着爱的字样,11,https://cf.shopee.vn/file/sg-11134201-824is-mpv4sei4o17159,http://shopee.vn/product/1589560165/42918816781,时尚配饰,其他配件,饰品、挂饰和装饰品,IVCN2026071620837,296543470259,https://detail.1688.com/offer/765682445608.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,11,2026/7/21,42918816781,,,1
Shigetsu领带系列 男士领带 高级丝绸涤纶,舞鹤,6.9,https://cf.shopee.ph/file/ph-11134207-81zth-mesakp0e0xl013,http://shopee.ph/product/174297992/42919391084,时尚配饰,领带、领结和领巾,,IVCN2026071620839,271608533487,https://detail.1688.com/offer/718588876018.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,6.9,2026/7/21,42919391084,,,1
【限量版】Bilano Polo 系列 AURÉA 水晶 PC-L8887 精美蓝宝石水晶女士腕表,栗色,55.2,https://cf.shopee.com.my/file/sg-11134201-8262t-mkapb778sidi44,http://shopee.com.my/product/1074417546/42928557660,手表,女士手表,,IVCN202607213368,282385416799,https://detail.1688.com/offer/824488685659.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,55.2,2026/7/21,42928557660,,,3
【限量版】Bilano Polo 系列 AURÉA 水晶 PC-L8887 精美蓝宝石水晶女士腕表,玫瑰金色,55.2,https://cf.shopee.com.my/file/sg-11134201-8261t-mkapb920og7c30,http://shopee.com.my/product/1074417546/42928557660,手表,女士手表,,IVCN202607213368,282385416802,https://detail.1688.com/offer/824488685659.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,55.2,2026/7/21,42928557660,,,3
【限量版】Bilano Polo 系列 AURÉA 水晶 PC-L8887 精美蓝宝石水晶女士腕表,绿色的,55.2,https://cf.shopee.com.my/file/sg-11134201-825zt-mkapb6p0m9zc24,http://shopee.com.my/product/1074417546/42928557660,手表,女士手表,,IVCN202607213368,282385416798,https://detail.1688.com/offer/824488685659.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,55.2,2026/7/21,42928557660,,,3
925纯银Bamoer Bud莫桑石设计戒指，女士结婚珠宝,"079,6",3.6,https://cf.shopee.com.br/file/sg-11134201-7rdwn-mbrwkiv3o4517c,http://shopee.com.br/product/325735487/42957294555,时尚配饰,戒指,,IVCN2026071620841,138366754087,https://detail.1688.com/offer/1001110461783.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,3.6,2026/7/21,42957294555,,,1
仅限隐私保护帽（限量版）,威士忌酒,8.8,https://cf.shopee.co.th/file/th-11134207-81ztf-mq1ndpktigaq3a,http://shopee.co.th/product/2943205/42960214119,时尚配饰,帽子和鸭舌帽,,IVCN2026071620843,297661239809,https://detail.1688.com/offer/1025779551035.html?spm=a26352.b28411319/2508.0.0,8.8,2026/7/21,42960214119,,,1
仅限隐私保护帽（限量版）,海军,26,https://cf.shopee.co.th/file/th-11134207-81ztf-mq1ndpktigaq3a,http://shopee.co.th/product/2943205/42960214119,时尚配饰,帽子和鸭舌帽,,IVCN202607095841,410309170593,https://detail.1688.com/offer/894417791707.html?spm=a26352.b28411319/2508.0.0,26,2026/7/21,42960214119,,,1
卡西欧 MTP-1302DA-2A2 男士模拟不锈钢表带手表,卡西欧 MTP-1302DA-2A2 男士模拟不锈钢表带手表,16.85,https://cf.shopee.ph/file/sg-11134201-7rdy6-mcq1tneae6nw25,http://shopee.ph/product/140163451/42960611082,手表,男士手表,,IVCN2026071620845,186182153860,https://detail.1688.com/offer/1005335656791.html?spm=a26352.b28411319/2508.0.0,16.85,2026/7/21,42960611082,,,1
Vnox水晶九尾狐幸运符可调节串珠手链幸运符玻璃风格桃花,绿色的,3.21,https://cf.shopee.ph/file/sg-11134201-7rdy8-mbyml2buqa7tbf,http://shopee.ph/product/235558693/43007822391,时尚配饰,手镯和手链,,IVCN2026071620847,227928467911,https://detail.1688.com/offer/945661706119.html?spm=a26352.b28411319/2508.0.0.28361e62S2dTVg,12.9,2026/7/21,43007822391,,,1
简约、时尚、独特的染色塑料手镯。,蓝湖,2.45,https://cf.shopee.vn/file/cn-11134207-820l4-meh70o8nz18h31,http://shopee.vn/product/635064195/43018410903,时尚配饰,手镯和手链,,IVCN202607213372,306511681158,https://detail.1688.com/offer/978428120697.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,7.5,2026/7/21,43018410903,,,1
米兰眼镜 处方眼镜 - 超耐用材料，防蓝光镜片，可配近视镜和散光镜 (MI21),亮黑色，高 ib,3.45,https://cf.shopee.vn/file/vn-11134207-820l4-mf1z5jrcqc5m49,http://shopee.vn/product/1501851027/43021220990,时尚配饰,眼镜,镜框和眼镜,IVCN2026071620849,261731824997,https://detail.1688.com/offer/900405940320.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=feac7d68e256425a90a6dc8ac2aa3e73&sessionid=c883a5b51cfb06c874a4eaa7184f14a6,3.45,2026/7/21,43021220990,,,1
这款时尚项链采用亚克力印花布料和木珠制成，是时尚的装饰品。,颜色,0.56,https://cf.shopee.co.th/file/cn-11134207-820l4-mf3zwxg7d34f93,http://shopee.co.th/product/635079405/43021648415,时尚配饰,项链,,IVCN2026071620851,208728135559,https://detail.1688.com/offer/986289496147.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,2.1,2026/7/21,43021648415,,,1
镶嵌宝石的银项链，STYLE By PNJ XMXMW060196,#42,55,https://cf.shopee.vn/file/vn-11134211-7ra0g-m9yapz444wvi74,http://shopee.vn/product/15275297/43050920793,时尚配饰,项链,,IVCN202607213374,270072738229,https://detail.1688.com/offer/920324552381.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=3125d3157c5b4d199cfd1a1a1c125936&sessionid=c6d26ce9ba974a149652987f50672a18,55,2026/7/21,43050920793,,,1
HB Jewelry MONTRE 椭圆形薄荷绿表盘时尚石英表，纤细表带，女士款 W00019,HB Jewelry MONTRE 椭圆形薄荷绿表盘时尚石英表，纤细表带，女士款 W00019,19.8,https://cf.shopee.ph/file/sg-11134201-7rav6-maxvo6k9o575eb,http://shopee.ph/product/616949972/43054383116,手表,女士手表,,IVCN2026071620853,280371176546,https://detail.1688.com/offer/990448206213.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,19.8,2026/7/21,43054383116,,,1
女士925纯银威尼斯链项链，带串珠,50厘米,45.04,https://cf.shopee.com.br/file/br-11134207-81z1k-mfwlkwdibr406b,http://shopee.com.br/product/328147687/43074526670,时尚配饰,项链,,IVCN202607213376,301989154280,https://detail.1688.com/offer/740249409010.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,65.9,2026/7/21,43074526670,,,1
